Country	Referenced Country	Percentage
czech republic	lebanon	0.057570523891767415
czech republic	libya	0.0
czech republic	lithuania	0.0
czech republic	luxembourg	0.17271157167530224
czech republic	macau	0.0
czech republic	macedonia	0.0
czech republic	malaysia	0.057570523891767415
czech republic	malta	0.057570523891767415
czech republic	mauritius	0.0
czech republic	mexico	0.23028209556706966
czech republic	moldova	0.0
czech republic	mongolia	0.0
czech republic	morocco	0.0
czech republic	myanmar	0.0
czech republic	namibia	0.0
czech republic	nepal	0.0
czech republic	netherlands	1.1514104778353482
czech republic	new zealand	0.4029936672423719
czech republic	niger	0.0
czech republic	nigeria	0.0
czech republic	north macedonia	0.0
czech republic	norway	0.3454231433506045
czech republic	oman	0.0
czech republic	pakistan	0.0
czech republic	palestinian territory	0.0
czech republic	panama	0.0
czech republic	paraguay	0.0
czech republic	peru	0.0
czech republic	philippines	0.0
czech republic	poland	0.7484168105929764
czech republic	portugal	0.6332757628094415
czech republic	qatar	1.2089810017271156
czech republic	reunion	0.0
czech republic	romania	0.7484168105929764
czech republic	russia	0.9786989061600461
czech republic	rwanda	0.0
czech republic	saint martin	0.0
czech republic	saudi arabia	0.0
czech republic	senegal	0.0
czech republic	serbia	0.0
czech republic	singapore	1.4392630972941853
czech republic	slovakia	0.0
czech republic	slovenia	1.0938399539435808
czech republic	south africa	0.0
czech republic	spain	2.0149683362118593
czech republic	sri lanka	0.0
czech republic	sweden	2.130109383995394
czech republic	switzerland	0.690846286701209
czech republic	syria	0.0
czech republic	taiwan	0.17271157167530224
czech republic	thailand	0.057570523891767415
czech republic	togo	0.0
czech republic	tunisia	0.0
czech republic	turkey	0.6332757628094415
czech republic	uganda	0.0
czech republic	ukraine	0.0
czech republic	united arab emirates	0.11514104778353483
czech republic	united kingdom	10.823258491652274
czech republic	united states	17.616580310880828
czech republic	uruguay	0.0
czech republic	uzbekistan	0.0
czech republic	vietnam	0.057570523891767415
czech republic	yemen	0.0
czech republic	zambia	0.0
czech republic	zimbabwe	0.0
czechia	algeria	0.0
czechia	anguilla	0.0
czechia	argentina	0.0
czechia	armenia	0.0
czechia	australia	0.6944444444444444
czechia	austria	0.6944444444444444
czechia	azerbaijan	0.0
czechia	bahrain	0.0
czechia	bangladesh	0.0
czechia	belarus	0.0
czechia	belgium	0.6944444444444444
czechia	bosnia and herzegovina	0.0
czechia	botswana	0.0
czechia	brazil	0.0
czechia	brunei	0.0
czechia	bulgaria	0.6944444444444444
czechia	burkina faso	0.0
czechia	cambodia	0.0
czechia	cameroon	0.0
czechia	canada	2.0833333333333335
czechia	cape verde	0.0
czechia	chile	0.0
czechia	china	3.4722222222222223
czechia	colombia	0.0
czechia	costa rica	0.0
czechia	croatia	0.6944444444444444
czechia	cuba	0.0
czechia	cyprus	0.0
czechia	czech republic	9.027777777777779
czechia	czechia	3.4722222222222223
czechia	denmark	4.861111111111111
czechia	djibouti	0.0
czechia	ecuador	0.0
czechia	egypt	0.0
czechia	equatorial guinea	0.0
czechia	estonia	0.6944444444444444
czechia	ethiopia	0.0
czechia	fiji	0.0
czechia	finland	1.3888888888888888
czechia	france	2.0833333333333335
czechia	gabon	0.0
czechia	germany	9.027777777777779
czechia	ghana	0.0
czechia	greece	0.6944444444444444
czechia	guadeloupe	0.0
czechia	guatemala	0.0
czechia	guinea	0.0
czechia	haiti	0.0
czechia	hong kong	0.0
czechia	hungary	0.0
czechia	iceland	0.0
czechia	india	0.6944444444444444
czechia	indonesia	0.0
czechia	iran	0.0
czechia	iraq	0.0
czechia	ireland	0.6944444444444444
czechia	israel	2.0833333333333335
czechia	italy	3.4722222222222223
czechia	jamaica	0.0
czechia	japan	2.7777777777777777
czechia	jersey	0.0
czechia	jordan	0.0
czechia	kazakhstan	0.0
czechia	kenya	0.0
czechia	korea	0.0
czechia	kosovo	0.0
czechia	kuwait	0.0
czechia	kyrgyzstan	0.6944444444444444
czechia	latvia	0.0
czechia	lebanon	0.0
czechia	libya	0.0
czechia	lithuania	0.0
czechia	luxembourg	0.0
czechia	macau	0.0
czechia	macedonia	0.0
czechia	malaysia	0.0
czechia	malta	0.0
czechia	mauritius	0.0
czechia	mexico	0.0
czechia	moldova	0.0
czechia	mongolia	0.0
czechia	morocco	0.0
czechia	myanmar	0.0
czechia	namibia	0.0
czechia	nepal	0.0
czechia	netherlands	0.0
czechia	new zealand	0.0
czechia	niger	0.0
czechia	nigeria	0.0
czechia	north macedonia	0.0
czechia	norway	2.0833333333333335
czechia	oman	0.0
czechia	pakistan	0.0
czechia	palestinian territory	0.0
czechia	panama	0.0
czechia	paraguay	0.0
czechia	peru	0.0
czechia	philippines	0.0
czechia	poland	1.3888888888888888
czechia	portugal	0.6944444444444444
czechia	qatar	0.0
czechia	reunion	0.0
czechia	romania	0.0
czechia	russia	0.0
czechia	rwanda	0.0
czechia	saint martin	0.0
czechia	saudi arabia	0.0
czechia	senegal	0.0
czechia	serbia	0.0
czechia	singapore	0.6944444444444444
czechia	slovakia	0.0
czechia	slovenia	2.7777777777777777
czechia	south africa	0.6944444444444444
czechia	spain	4.861111111111111
czechia	sri lanka	0.0
czechia	sweden	3.4722222222222223
czechia	switzerland	1.3888888888888888
czechia	syria	0.0
czechia	taiwan	0.0
czechia	thailand	0.0
czechia	togo	0.0
czechia	tunisia	0.0
czechia	turkey	1.3888888888888888
czechia	uganda	0.0
czechia	ukraine	0.0
czechia	united arab emirates	0.6944444444444444
czechia	united kingdom	12.5
czechia	united states	16.666666666666668
czechia	uruguay	0.0
czechia	uzbekistan	0.0
czechia	vietnam	0.0
czechia	yemen	0.0
czechia	zambia	0.0
czechia	zimbabwe	0.0
denmark	algeria	0.0
denmark	anguilla	0.0
denmark	argentina	0.0
denmark	armenia	0.0
denmark	australia	2.5385312783318223
denmark	austria	0.271985494106981
denmark	azerbaijan	0.0
denmark	bahrain	0.0
denmark	bangladesh	0.0
denmark	belarus	0.0
denmark	belgium	1.118162586884255
denmark	bosnia and herzegovina	0.0
denmark	botswana	0.0
denmark	brazil	0.3022061045633122
denmark	brunei	0.0
denmark	bulgaria	0.24176488365064974
denmark	burkina faso	0.0
denmark	cambodia	0.0
denmark	cameroon	0.0
denmark	canada	4.0797824116047146
denmark	cape verde	0.030220610456331218
denmark	chile	0.0
denmark	china	3.9286793593230582
denmark	colombia	0.030220610456331218
denmark	costa rica	0.060441220912662436
denmark	croatia	0.5741915986702931
denmark	cuba	0.0
denmark	cyprus	0.0
denmark	czech republic	0.9066183136899365
denmark	czechia	0.09066183136899365
denmark	denmark	10.003022061045634
denmark	djibouti	0.0
denmark	ecuador	0.0
denmark	egypt	0.1813236627379873
denmark	equatorial guinea	0.0
denmark	estonia	0.1511030522816561
denmark	ethiopia	0.030220610456331218
denmark	fiji	0.1511030522816561
denmark	finland	0.8159564823209429
denmark	france	3.9588999697793894
denmark	gabon	0.0
denmark	germany	8.250226654578423
denmark	ghana	0.0
denmark	greece	0.543970988213962
denmark	guadeloupe	0.0
denmark	guatemala	0.0
denmark	guinea	0.0
denmark	haiti	0.0
denmark	hong kong	0.6346328195829556
denmark	hungary	0.24176488365064974
denmark	iceland	0.1511030522816561
denmark	india	2.508310667875491
denmark	indonesia	0.21154427319431854
denmark	iran	0.09066183136899365
denmark	iraq	0.0
denmark	ireland	2.5687518887881535
denmark	israel	3.71713508612874
denmark	italy	2.8407373828951346
denmark	jamaica	0.0
denmark	japan	3.656693865216077
denmark	jersey	0.3626473254759746
denmark	jordan	0.1511030522816561
denmark	kazakhstan	0.0
denmark	kenya	0.0
denmark	korea	0.1813236627379873
denmark	kosovo	0.0
denmark	kuwait	0.0
denmark	kyrgyzstan	0.0
denmark	latvia	0.24176488365064974
denmark	lebanon	0.09066183136899365
denmark	libya	0.0
denmark	lithuania	0.09066183136899365
denmark	luxembourg	0.030220610456331218
denmark	macau	0.030220610456331218
denmark	macedonia	0.0
denmark	malaysia	0.0
denmark	malta	0.21154427319431854
denmark	mauritius	0.0
denmark	mexico	0.3022061045633122
denmark	moldova	0.0
denmark	mongolia	0.060441220912662436
denmark	morocco	0.12088244182532487
denmark	myanmar	0.030220610456331218
denmark	namibia	0.0
denmark	nepal	0.0
denmark	netherlands	2.6896343306134782
denmark	new zealand	0.1813236627379873
denmark	niger	0.0
denmark	nigeria	0.030220610456331218
denmark	north macedonia	0.0
denmark	norway	0.9368389241462678
denmark	oman	0.0
denmark	pakistan	0.060441220912662436
denmark	palestinian territory	0.0
denmark	panama	0.0
denmark	paraguay	0.030220610456331218
denmark	peru	0.030220610456331218
denmark	philippines	0.0
denmark	poland	0.3626473254759746
denmark	portugal	1.6923541855545483
denmark	qatar	1.6319129646418857
denmark	reunion	0.0
denmark	romania	0.24176488365064974
denmark	russia	0.4835297673012995
denmark	rwanda	0.0
denmark	saint martin	0.0
denmark	saudi arabia	0.0
denmark	senegal	0.0
denmark	serbia	0.0
denmark	singapore	1.5110305228165608
denmark	slovakia	0.0
denmark	slovenia	0.543970988213962
denmark	south africa	0.030220610456331218
denmark	spain	2.629193109700816
denmark	sri lanka	0.030220610456331218
denmark	sweden	3.5358114233907525
denmark	switzerland	1.2088244182532488
denmark	syria	0.030220610456331218
denmark	taiwan	0.3022061045633122
denmark	thailand	0.030220610456331218
denmark	togo	0.0
denmark	tunisia	0.060441220912662436
denmark	turkey	0.45330915684496825
denmark	uganda	0.0
denmark	ukraine	0.0
denmark	united arab emirates	0.3022061045633122
denmark	united kingdom	9.94258084013297
denmark	united states	14.082804472650347
denmark	uruguay	0.030220610456331218
denmark	uzbekistan	0.0
denmark	vietnam	0.12088244182532487
denmark	yemen	0.0
denmark	zambia	0.0
denmark	zimbabwe	0.0
djibouti	algeria	0.0
djibouti	anguilla	0.0
djibouti	argentina	0.0
djibouti	armenia	0.0
djibouti	australia	0.0
djibouti	austria	0.0
djibouti	azerbaijan	0.0
djibouti	bahrain	0.0
djibouti	bangladesh	0.0
djibouti	belarus	0.0
djibouti	belgium	0.0
djibouti	bosnia and herzegovina	0.0
djibouti	botswana	0.0
djibouti	brazil	0.0
djibouti	brunei	0.0
djibouti	bulgaria	0.0
djibouti	burkina faso	0.0
djibouti	cambodia	0.0
djibouti	cameroon	0.0
djibouti	canada	0.0
djibouti	cape verde	0.0
djibouti	chile	0.0
djibouti	china	0.0
djibouti	colombia	0.0
djibouti	costa rica	0.0
djibouti	croatia	0.0
djibouti	cuba	0.0
djibouti	cyprus	0.0
djibouti	czech republic	0.0
djibouti	czechia	0.0
djibouti	denmark	0.0
djibouti	djibouti	0.0
djibouti	ecuador	0.0
djibouti	egypt	0.0
djibouti	equatorial guinea	0.0
djibouti	estonia	0.0
djibouti	ethiopia	0.0
djibouti	fiji	0.0
djibouti	finland	0.0
djibouti	france	0.0
djibouti	gabon	0.0
djibouti	germany	0.0
djibouti	ghana	0.0
djibouti	greece	0.0
djibouti	guadeloupe	0.0
djibouti	guatemala	0.0
djibouti	guinea	0.0
djibouti	haiti	0.0
djibouti	hong kong	0.0
djibouti	hungary	0.0
djibouti	iceland	0.0
djibouti	india	0.0
djibouti	indonesia	0.0
djibouti	iran	0.0
djibouti	iraq	0.0
djibouti	ireland	0.0
djibouti	israel	0.0
djibouti	italy	0.0
djibouti	jamaica	0.0
djibouti	japan	0.0
djibouti	jersey	0.0
djibouti	jordan	0.0
djibouti	kazakhstan	0.0
djibouti	kenya	0.0
djibouti	korea	0.0
djibouti	kosovo	0.0
djibouti	kuwait	0.0
djibouti	kyrgyzstan	0.0
djibouti	latvia	0.0
djibouti	lebanon	0.0
djibouti	libya	0.0
djibouti	lithuania	0.0
djibouti	luxembourg	0.0
djibouti	macau	0.0
djibouti	macedonia	0.0
djibouti	malaysia	0.0
djibouti	malta	0.0
djibouti	mauritius	0.0
djibouti	mexico	0.0
djibouti	moldova	0.0
djibouti	mongolia	0.0
djibouti	morocco	0.0
djibouti	myanmar	0.0
djibouti	namibia	0.0
djibouti	nepal	0.0
djibouti	netherlands	0.0
djibouti	new zealand	0.0
djibouti	niger	0.0
djibouti	nigeria	0.0
djibouti	north macedonia	0.0
djibouti	norway	0.0
djibouti	oman	0.0
djibouti	pakistan	0.0
djibouti	palestinian territory	0.0
djibouti	panama	0.0
djibouti	paraguay	0.0
djibouti	peru	0.0
djibouti	philippines	0.0
djibouti	poland	0.0
djibouti	portugal	0.0
djibouti	qatar	0.0
djibouti	reunion	0.0
djibouti	romania	0.0
djibouti	russia	0.0
djibouti	rwanda	0.0
djibouti	saint martin	0.0
djibouti	saudi arabia	0.0
djibouti	senegal	0.0
djibouti	serbia	0.0
djibouti	singapore	0.0
djibouti	slovakia	0.0
djibouti	slovenia	0.0
djibouti	south africa	0.0
djibouti	spain	0.0
djibouti	sri lanka	0.0
djibouti	sweden	0.0
djibouti	switzerland	0.0
djibouti	syria	0.0
djibouti	taiwan	0.0
djibouti	thailand	0.0
djibouti	togo	0.0
djibouti	tunisia	0.0
djibouti	turkey	0.0
djibouti	uganda	0.0
djibouti	ukraine	0.0
djibouti	united arab emirates	0.0
djibouti	united kingdom	0.0
djibouti	united states	0.0
djibouti	uruguay	0.0
djibouti	uzbekistan	0.0
djibouti	vietnam	0.0
djibouti	yemen	0.0
djibouti	zambia	0.0
djibouti	zimbabwe	0.0
ecuador	algeria	0.0
ecuador	anguilla	0.0
ecuador	argentina	0.0
ecuador	armenia	0.0
ecuador	australia	6.976744186046512
ecuador	austria	0.0
ecuador	azerbaijan	0.0
ecuador	bahrain	0.0
ecuador	bangladesh	0.0
ecuador	belarus	0.0
ecuador	belgium	2.3255813953488373
ecuador	bosnia and herzegovina	0.0
ecuador	botswana	0.0
ecuador	brazil	0.0
ecuador	brunei	0.0
ecuador	bulgaria	0.0
ecuador	burkina faso	0.0
ecuador	cambodia	0.0
ecuador	cameroon	0.0
ecuador	canada	2.3255813953488373
ecuador	cape verde	0.0
ecuador	chile	0.0
ecuador	china	4.651162790697675
ecuador	colombia	0.0
ecuador	costa rica	6.976744186046512
ecuador	croatia	0.0
ecuador	cuba	0.0
ecuador	cyprus	0.0
ecuador	czech republic	0.0
ecuador	czechia	0.0
ecuador	denmark	0.0
ecuador	djibouti	0.0
ecuador	ecuador	6.976744186046512
ecuador	egypt	0.0
ecuador	equatorial guinea	0.0
ecuador	estonia	0.0
ecuador	ethiopia	0.0
ecuador	fiji	0.0
ecuador	finland	0.0
ecuador	france	2.3255813953488373
ecuador	gabon	0.0
ecuador	germany	11.627906976744185
ecuador	ghana	0.0
ecuador	greece	0.0
ecuador	guadeloupe	0.0
ecuador	guatemala	0.0
ecuador	guinea	0.0
ecuador	haiti	0.0
ecuador	hong kong	2.3255813953488373
ecuador	hungary	0.0
ecuador	iceland	0.0
ecuador	india	0.0
ecuador	indonesia	0.0
ecuador	iran	0.0
ecuador	iraq	0.0
ecuador	ireland	2.3255813953488373
ecuador	israel	2.3255813953488373
ecuador	italy	0.0
ecuador	jamaica	0.0
ecuador	japan	0.0
ecuador	jersey	0.0
ecuador	jordan	0.0
ecuador	kazakhstan	0.0
ecuador	kenya	0.0
ecuador	korea	0.0
ecuador	kosovo	0.0
ecuador	kuwait	0.0
ecuador	kyrgyzstan	0.0
ecuador	latvia	0.0
ecuador	lebanon	0.0
ecuador	libya	0.0
ecuador	lithuania	0.0
ecuador	luxembourg	0.0
ecuador	macau	0.0
ecuador	macedonia	0.0
ecuador	malaysia	0.0
ecuador	malta	0.0
ecuador	mauritius	0.0
ecuador	mexico	2.3255813953488373
ecuador	moldova	0.0
ecuador	mongolia	0.0
ecuador	morocco	0.0
ecuador	myanmar	0.0
ecuador	namibia	0.0
ecuador	nepal	0.0
ecuador	netherlands	2.3255813953488373
ecuador	new zealand	0.0
ecuador	niger	0.0
ecuador	nigeria	0.0
ecuador	north macedonia	0.0
ecuador	norway	0.0
ecuador	oman	0.0
ecuador	pakistan	0.0
ecuador	palestinian territory	0.0
ecuador	panama	0.0
ecuador	paraguay	0.0
ecuador	peru	0.0
ecuador	philippines	0.0
ecuador	poland	0.0
ecuador	portugal	0.0
ecuador	qatar	0.0
ecuador	reunion	0.0
ecuador	romania	0.0
ecuador	russia	2.3255813953488373
ecuador	rwanda	0.0
ecuador	saint martin	0.0
ecuador	saudi arabia	0.0
ecuador	senegal	0.0
ecuador	serbia	0.0
ecuador	singapore	0.0
ecuador	slovakia	0.0
ecuador	slovenia	0.0
ecuador	south africa	0.0
ecuador	spain	11.627906976744185
ecuador	sri lanka	0.0
ecuador	sweden	0.0
ecuador	switzerland	0.0
ecuador	syria	0.0
ecuador	taiwan	2.3255813953488373
ecuador	thailand	0.0
ecuador	togo	0.0
ecuador	tunisia	0.0
ecuador	turkey	0.0
ecuador	uganda	0.0
ecuador	ukraine	0.0
ecuador	united arab emirates	0.0
ecuador	united kingdom	9.30232558139535
ecuador	united states	18.6046511627907
ecuador	uruguay	0.0
ecuador	uzbekistan	0.0
ecuador	vietnam	0.0
ecuador	yemen	0.0
ecuador	zambia	0.0
ecuador	zimbabwe	0.0
egypt	algeria	0.6756756756756757
egypt	anguilla	0.0
egypt	argentina	0.0
egypt	armenia	0.0
egypt	australia	1.5765765765765767
egypt	austria	0.0
egypt	azerbaijan	0.0
egypt	bahrain	0.45045045045045046
egypt	bangladesh	0.0
egypt	belarus	0.0
egypt	belgium	1.3513513513513513
egypt	bosnia and herzegovina	0.0
egypt	botswana	0.0
egypt	brazil	0.0
egypt	brunei	0.0
egypt	bulgaria	0.0
egypt	burkina faso	0.0
egypt	cambodia	0.0
egypt	cameroon	0.0
egypt	canada	3.1531531531531534
egypt	cape verde	0.0
egypt	chile	0.0
egypt	china	3.6036036036036037
egypt	colombia	0.45045045045045046
egypt	costa rica	0.45045045045045046
egypt	croatia	0.45045045045045046
egypt	cuba	0.0
egypt	cyprus	0.0
egypt	czech republic	0.22522522522522523
egypt	czechia	0.0
egypt	denmark	1.3513513513513513
egypt	djibouti	0.0
egypt	ecuador	0.0
egypt	egypt	6.531531531531532
egypt	equatorial guinea	0.0
egypt	estonia	0.22522522522522523
egypt	ethiopia	0.0
egypt	fiji	0.0
egypt	finland	1.1261261261261262
egypt	france	2.4774774774774775
egypt	gabon	0.0
egypt	germany	5.8558558558558556
egypt	ghana	0.0
egypt	greece	0.45045045045045046
egypt	guadeloupe	0.0
egypt	guatemala	0.0
egypt	guinea	0.0
egypt	haiti	0.0
egypt	hong kong	0.45045045045045046
egypt	hungary	0.0
egypt	iceland	0.0
egypt	india	4.2792792792792795
egypt	indonesia	0.0
egypt	iran	0.0
egypt	iraq	0.22522522522522523
egypt	ireland	1.1261261261261262
egypt	israel	0.6756756756756757
egypt	italy	2.4774774774774775
egypt	jamaica	0.0
egypt	japan	1.3513513513513513
egypt	jersey	0.0
egypt	jordan	0.45045045045045046
egypt	kazakhstan	0.0
egypt	kenya	0.0
egypt	korea	0.22522522522522523
egypt	kosovo	0.0
egypt	kuwait	0.6756756756756757
egypt	kyrgyzstan	0.0
egypt	latvia	0.0
egypt	lebanon	2.2522522522522523
egypt	libya	0.0
egypt	lithuania	0.0
egypt	luxembourg	0.0
egypt	macau	0.0
egypt	macedonia	0.22522522522522523
egypt	malaysia	0.0
egypt	malta	0.0
egypt	mauritius	0.0
egypt	mexico	0.22522522522522523
egypt	moldova	0.0
egypt	mongolia	0.0
egypt	morocco	0.9009009009009009
egypt	myanmar	0.0
egypt	namibia	0.0
egypt	nepal	0.0
egypt	netherlands	1.1261261261261262
egypt	new zealand	0.0
egypt	niger	0.0
egypt	nigeria	0.22522522522522523
egypt	north macedonia	0.0
egypt	norway	0.45045045045045046
egypt	oman	0.0
egypt	pakistan	0.0
egypt	palestinian territory	0.0
egypt	panama	0.0
egypt	paraguay	0.0
egypt	peru	0.0
egypt	philippines	0.0
egypt	poland	0.45045045045045046
egypt	portugal	0.6756756756756757
egypt	qatar	6.306306306306307
egypt	reunion	0.0
egypt	romania	0.6756756756756757
egypt	russia	0.0
egypt	rwanda	0.0
egypt	saint martin	0.0
egypt	saudi arabia	0.0
egypt	senegal	0.0
egypt	serbia	0.0
egypt	singapore	3.1531531531531534
egypt	slovakia	0.0
egypt	slovenia	0.6756756756756757
egypt	south africa	0.0
egypt	spain	2.7027027027027026
egypt	sri lanka	0.0
egypt	sweden	1.1261261261261262
egypt	switzerland	1.1261261261261262
egypt	syria	0.0
egypt	taiwan	0.6756756756756757
egypt	thailand	0.0
egypt	togo	0.0
egypt	tunisia	0.45045045045045046
egypt	turkey	1.3513513513513513
egypt	uganda	0.0
egypt	ukraine	0.0
egypt	united arab emirates	2.9279279279279278
egypt	united kingdom	9.45945945945946
egypt	united states	20.495495495495497
egypt	uruguay	0.0
egypt	uzbekistan	0.0
egypt	vietnam	0.0
egypt	yemen	0.0
egypt	zambia	0.0
egypt	zimbabwe	0.0
equatorial guinea	algeria	0.0
equatorial guinea	anguilla	0.0
equatorial guinea	argentina	0.0
equatorial guinea	armenia	0.0
equatorial guinea	australia	0.0
equatorial guinea	austria	0.0
equatorial guinea	azerbaijan	0.0
equatorial guinea	bahrain	0.0
equatorial guinea	bangladesh	0.0
equatorial guinea	belarus	0.0
equatorial guinea	belgium	0.0
equatorial guinea	bosnia and herzegovina	0.0
equatorial guinea	botswana	0.0
equatorial guinea	brazil	0.0
equatorial guinea	brunei	0.0
equatorial guinea	bulgaria	0.0
equatorial guinea	burkina faso	0.0
equatorial guinea	cambodia	0.0
equatorial guinea	cameroon	0.0
equatorial guinea	canada	0.0
equatorial guinea	cape verde	0.0
equatorial guinea	chile	0.0
equatorial guinea	china	0.0
equatorial guinea	colombia	0.0
equatorial guinea	costa rica	0.0
equatorial guinea	croatia	0.0
equatorial guinea	cuba	0.0
equatorial guinea	cyprus	0.0
equatorial guinea	czech republic	0.0
equatorial guinea	czechia	0.0
equatorial guinea	denmark	0.0
